filename	acq_time	operator	randstr
anat/sub-09_T1w.nii.gz	2018-02-13T13:09:03.585000	Neubert	80875a50
func/sub-09_task-localizer_run-001_bold.nii.gz	2020-07-21T08:35:50.617500	S.Wipper	f844b712
func/sub-09_task-main_run-001_bold.nii.gz	2020-07-21T08:45:18.457500	S.Wipper	b6b2a0f1
func/sub-09_task-main_run-002_bold.nii.gz	2020-07-21T08:53:35.147500	S.Wipper	eb2cbfc5
func/sub-09_task-main_run-003_bold.nii.gz	2020-07-21T09:01:00.757500	S.Wipper	ece94ea6
func/sub-09_task-main_run-004_bold.nii.gz	2020-07-21T09:08:22.542500	S.Wipper	dbdcb091
func/sub-09_task-main_run-005_bold.nii.gz	2020-07-21T09:15:40.970000	S.Wipper	45015f7c
func/sub-09_task-main_run-006_bold.nii.gz	2020-07-21T09:22:46.082500	S.Wipper	0994bd71
func/sub-09_task-main_run-007_bold.nii.gz	2020-07-21T09:29:58.622500	S.Wipper	14475ce7
func/sub-09_task-main_run-008_bold.nii.gz	2020-07-21T09:37:08.967500	S.Wipper	9d10e51d
func/sub-09_task-main_run-009_bold.nii.gz	2020-07-21T09:44:21.290000	S.Wipper	e97929f4
func/sub-09_task-main_run-0010_bold.nii.gz	2020-07-21T09:51:26.377500	S.Wipper	f16eb3ff
func/sub-09_task-main_run-0011_bold.nii.gz	2020-07-21T09:58:38.462500	S.Wipper	31746543
func/sub-09_task-main_run-0012_bold.nii.gz	2020-07-21T10:05:47.202500	S.Wipper	4e031e44
