filename	acq_time	operator	randstr
anat/sub-16_T1w.nii.gz	2019-11-19T14:26:27.402500	FMA	3308320f
func/sub-16_task-localizer_run-001_bold.nii.gz	2020-08-04T11:27:20.357500	Neubert	2ab4365f
func/sub-16_task-main_run-001_bold.nii.gz	2020-08-04T11:35:54.600000	Neubert	5499151d
func/sub-16_task-main_run-002_bold.nii.gz	2020-08-04T11:42:45.775000	Neubert	a3cbc43b
func/sub-16_task-main_run-003_bold.nii.gz	2020-08-04T11:49:36.920000	Neubert	3cec6742
func/sub-16_task-main_run-004_bold.nii.gz	2020-08-04T11:56:28.842500	Neubert	9b4852ca
func/sub-16_task-main_run-005_bold.nii.gz	2020-08-04T12:03:19.815000	Neubert	166f3c90
func/sub-16_task-main_run-006_bold.nii.gz	2020-08-04T12:11:56.527500	Neubert	8f3a2f7e
func/sub-16_task-main_run-007_bold.nii.gz	2020-08-04T12:18:47.565000	Neubert	1ed00c08
func/sub-16_task-main_run-008_bold.nii.gz	2020-08-04T12:25:40.157500	Neubert	2e52a6dc
func/sub-16_task-main_run-009_bold.nii.gz	2020-08-04T12:32:37.072500	Neubert	a6b4e81e
func/sub-16_task-main_run-0010_bold.nii.gz	2020-08-04T12:39:30.850000	Neubert	c6b1f640
func/sub-16_task-main_run-0011_bold.nii.gz	2020-08-04T12:47:34.545000	Neubert	d0930584
func/sub-16_task-main_run-0012_bold.nii.gz	2020-08-04T12:54:24.762500	Neubert	052e9df0
