filename	acq_time	operator	randstr
anat/sub-25_T1w.nii.gz	2019-09-09T08:46:05.710000	Breuer	b095ec4c
func/sub-25_task-localizer_run-001_bold.nii.gz	2020-08-25T09:09:15.072500	J. Singer/M. Hebart	ccd43d18
func/sub-25_task-main_run-001_bold.nii.gz	2020-08-25T09:17:53.717500	J. Singer/M. Hebart	41ef6f7e
func/sub-25_task-main_run-002_bold.nii.gz	2020-08-25T09:24:50.962500	J. Singer/M. Hebart	2d20e6a8
func/sub-25_task-main_run-003_bold.nii.gz	2020-08-25T09:31:54.732500	J. Singer/M. Hebart	0ec78e5e
func/sub-25_task-main_run-004_bold.nii.gz	2020-08-25T09:38:50.142500	J. Singer/M. Hebart	bc5f4894
func/sub-25_task-main_run-005_bold.nii.gz	2020-08-25T09:45:47.067500	J. Singer/M. Hebart	fb2a8aa8
func/sub-25_task-main_run-006_bold.nii.gz	2020-08-25T09:52:43.107500	J. Singer/M. Hebart	4c4f25dd
func/sub-25_task-main_run-007_bold.nii.gz	2020-08-25T09:59:30.755000	J. Singer/M. Hebart	f6b30bd5
func/sub-25_task-main_run-008_bold.nii.gz	2020-08-25T10:06:26.265000	J. Singer/M. Hebart	1d8ab017
func/sub-25_task-main_run-009_bold.nii.gz	2020-08-25T10:13:29.817500	J. Singer/M. Hebart	4a2a5e68
func/sub-25_task-main_run-0010_bold.nii.gz	2020-08-25T10:20:25.895000	J. Singer/M. Hebart	c5b3775c
func/sub-25_task-main_run-0011_bold.nii.gz	2020-08-25T10:27:13.342500	J. Singer/M. Hebart	643d1521
func/sub-25_task-main_run-0012_bold.nii.gz	2020-08-25T10:34:04.747500	J. Singer/M. Hebart	4b5d3d97
